,birth,death,gender,level1_main_occ,name,un_subregion,bigperiod_birth_graph_b,level2_main_occ,level2_second_occ,level3_main_occ,citizenship_1_b,area1_of_rattachment,un_region
959,1950.0,2012.0,Female,Culture,Ingeborg_Westphal,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
960,1985.0,,Male,Sports/Games,Shen_Longyuan,Eastern Asia,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,China,China,Asia
961,1846.0,1934.0,Male,Discovery/Science,Friedrich_Wilhelm_August_Ludwig_Kiepert,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
962,1954.0,,Male,Culture,David_Klavins,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,piano,Germany,Germany,Europe
963,1934.0,,Male,Leadership,Friedrich-Wilhelm_Kiel,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
964,1831.0,1899.0,Male,Discovery/Science,Ernst_Dircksen,Western Europe,4.Mid Modern Period 1751-1900AD,Explorer/Inventor/Developer,Culture-periphery,engineer,Germany,Old_(before_year_1990_AD)_Germany,Europe
965,1982.0,,Female,Sports/Games,Daniela_Jentsch,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,curler,Germany,Germany,Europe
966,1940.0,,Male,Sports/Games,Hans_Siemensmeyer,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Germany,Germany,Europe
967,1813.0,1858.0,Male,Discovery/Science,Franz_Ludwig_Fick,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,anatomist,Germany,Old_(before_year_1990_AD)_Germany,Europe
968,1919.0,2010.0,Male,Culture,Heinz_Schimmelpfennig,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
969,1800.0,1862.0,Male,Leadership,Abraham_Rice,Western Europe,4.Mid Modern Period 1751-1900AD,Religious,Politics,rabbi,Germany,Old_(before_year_1990_AD)_Germany,Europe
970,1953.0,,Male,Culture,Alessandro_Di_Robilant,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Italy,Italy,Europe
971,1971.0,,Male,Culture,DJ_Sakin,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,music,Germany,Germany,Europe
972,1778.0,1846.0,Male,Culture,Christian_Friedrich_Traugott_Duttenhofer,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Worker/Business (small),engraver,Germany,Old_(before_year_1990_AD)_Germany,Europe
973,1980.0,,Male,Culture,Enik,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,composer,Germany,Germany,Europe
974,1964.0,,Male,Culture,Guido_Henkel,Northern America,5.Contemporary period 1901-2020AD,Culture-core,Explorer/Inventor/Developer,composer,US,US,America
975,1899.0,1974.0,Male,Leadership,Albert_Krebs,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
976,,,Male,Leadership,Gabbaru,,1.Ancient History Before 500AD,Nobility,Missing,monarch,,Missing,
977,1902.0,1985.0,Male,Culture,Alfons_Rosenberg,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Other,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
978,1985.0,,Male,Sports/Games,Benjamin_Behrla,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,judo,Germany,Germany,Europe
979,1858.0,1918.0,Female,Culture,Minni_Boh,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
980,1599.0,1681.0,Male,Discovery/Science,Gabriel_Bucelin,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Missing,heraldist,Germany,Old_(before_year_1990_AD)_Germany,Europe
981,1925.0,1984.0,Male,Discovery/Science,Gabriel_Andrew_Dirac,Eastern Europe,5.Contemporary period 1901-2020AD,Academia,Missing,mathematician,Hungary,Hungary,Europe
982,1543.0,1598.0,Male,Discovery/Science,Nathan_ChytrÃ¤us,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Culture-core,historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
983,1987.0,,Male,Culture,Gabriel_Coronel,South America,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,singer,Venezuela,Venezuela,America
984,1942.0,,Male,Sports/Games,Gabriel_GonzÃ¡lez_(referee),South America,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Paraguay,Paraguay,America
985,1894.0,1974.0,Male,Discovery/Science,Johann_FÃ¼ck,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,orientalist,Germany,Old_(before_year_1990_AD)_Germany,Europe
986,1980.0,,Male,Sports/Games,Gabriel_Karlsson,Northern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,hockey,Sweden,Sweden,Europe
987,1951.0,,Male,Sports/Games,Albert_Krebs_(FuÃballspieler),Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Germany,Germany,Europe
988,1981.0,,Male,Culture,Gabriel_Valenzuela,South America,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,actor,Colombia,Colombia,America
989,1968.0,,Male,Culture,Gabriel_Porras,Central America,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Mexico,Mexico,America
990,1975.0,,Female,Culture,Katja_Giammona,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
991,1875.0,1947.0,Male,Sports/Games,Emil_Gabrovitz,Eastern Europe,4.Mid Modern Period 1751-1900AD,Sports/Games,Missing,football,Hungary,Hungary,Europe
992,1940.0,,Male,Leadership,Hagen_Koch,Western Europe,5.Contemporary period 1901-2020AD,Military,Academia,militar,Germany,Old_(before_year_1990_AD)_Germany,Europe
993,1969.0,,Female,Culture,Gabriela_Ruffo,Central America,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Mexico,Mexico,America
994,1246.0,1279.0,Male,Leadership,Otto_I._von_Braunschweig-LÃ¼neburg,Western Europe,2.Post-Classical History 501-1500AD,Religious,Missing,priest,Germany,Old_(before_year_1990_AD)_Germany,Europe
995,1986.0,,Female,Sports/Games,Carolin_Fernsebner,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,skier,Germany,Germany,Europe
996,1976.0,,Female,Culture,Gaby_Espino,South America,5.Contemporary period 1901-2020AD,Culture-periphery,Culture-core,model,Venezuela,Venezuela,America
997,1895.0,1941.0,Male,Sports/Games,Carl_ZÃ¶rner,Western Europe,4.Mid Modern Period 1751-1900AD,Sports/Games,Missing,football,Germany,Old_(before_year_1990_AD)_Germany,Europe
998,1878.0,1958.0,Male,Leadership,Johann_Georg_von_Dewitz,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Administration/Law,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
999,1740.0,1785.0,Male,Culture,Franz_Xaver_Schnizer,Western Europe,3.Early Modern Period 1501-1750AD,Culture-core,Missing,composer,Germany,Old_(before_year_1990_AD)_Germany,Europe
